date,dailyTotal_0,dailyTotal_1,1219480_Compiled_0.csv
2021-02-14,0.54,1.78,2.3200000000000003
2021-02-15,0.8300000000000001,,0.8300000000000001
2021-02-16,0.13,,0.13
2021-03-23,0.16,,0.16
2021-04-03,0.08,,0.08
2021-04-04,0.03,,0.03
